Date,Open,High,Low,Close,Adj Close,Volume
2022-02-28 21:30:00:00:00,41643.41797,41643.41797,41559.55859,41559.55859,41559.55859,0
2022-02-28 21:45:00:00:00,41560.48047,41621.42578,41560.48047,41609.30078,41609.30078,50341888
2022-02-28 22:00:00:00:00,41613.74219,41767.27734,41613.74219,41741.69141,41741.69141,169760768
2022-02-28 22:15:00:00:00,41711.84766,41864.125,41709.05859,41827.42188,41827.42188,97832960
2022-02-28 22:30:00:00:00,41827.82422,43760.45703,41827.82422,43682.99219,43682.99219,3041959936
2022-02-28 22:45:00:00:00,43659.67969,43725.37109,43328.71875,43328.71875,43328.71875,642955264
2022-02-28 23:00:00:00:00,43265.92969,43265.92969,43113.69922,43216.04688,43216.04688,292503552
2022-02-28 23:15:00:00:00,43232.50391,43263.23047,42987.16016,43059.07031,43059.07031,312025088
2022-02-28 23:30:00:00:00,43068.58984,43218.17188,43068.58984,43184.85938,43184.85938,256835584
2022-02-28 23:45:00:00:00,43179.10156,43221.14063,43174.00781,43182.00781,43182.00781,131358720
2022-03-01 00:00:00:00:00,43194.83594,43512.29297,43194.83594,43512.29297,43512.29297,385699840
2022-03-01 00:15:00:00:00,43464.23438,43464.23438,43267.47656,43352.35156,43352.35156,103723008
2022-03-01 00:30:00:00:00,43370.15234,43464.71484,43351.89063,43454.58203,43454.58203,322068480
2022-03-01 00:45:00:00:00,43460.02344,43549.79688,43418.39844,43507.12891,43507.12891,277684224
2022-03-01 01:00:00:00:00,43521.34766,43561.90234,43415.54688,43415.54688,43415.54688,45436928
2022-03-01 01:15:00:00:00,43375.69922,43375.69922,43311.28125,43317.24219,43317.24219,29171712
2022-03-01 01:30:00:00:00,43309.86328,43373.61328,43301.94141,43366.25781,43366.25781,62562304
2022-03-01 01:45:00:00:00,43375.8125,43375.8125,43279.51172,43279.51172,43279.51172,42364928
2022-03-01 02:00:00:00:00,43262.28125,43273.21484,43138.89063,43140.40234,43140.40234,96280576
2022-03-01 02:15:00:00:00,43142.79297,43180.72266,43111.82813,43127.66797,43127.66797,339148800
2022-03-01 02:30:00:00:00,43077,43095.17578,43060.8125,43095.17578,43095.17578,146583552
2022-03-01 02:45:00:00:00,43112.61719,43140.04688,43107.45703,43140.04688,43140.04688,109641728
2022-03-01 03:00:00:00:00,43143.88281,43147.91016,43066.80078,43066.80078,43066.80078,0
2022-03-01 03:15:00:00:00,43002.25,43002.25,42952.58594,42981.60938,42981.60938,39751680
2022-03-01 03:30:00:00:00,43004.9375,43068.26563,43004.9375,43037.91016,43037.91016,104263680
2022-03-01 03:45:00:00:00,43043.30469,43113.74219,43043.30469,43109.26563,43109.26563,101666816
2022-03-01 04:00:00:00:00,43121.61328,43153.75,43110.69141,43110.69141,43110.69141,34045952
2022-03-01 04:15:00:00:00,43153.76172,43230.05078,43153.76172,43226.09766,43226.09766,318750720
2022-03-01 04:30:00:00:00,43221.23438,43240.70313,43217.75781,43235.21484,43235.21484,134561792
2022-03-01 04:45:00:00:00,43244.19922,43323.99219,43244.19922,43321.12109,43321.12109,186523648
2022-03-01 05:00:00:00:00,43314.64063,43315.10156,43276.32031,43276.32031,43276.32031,20209664
2022-03-01 05:15:00:00:00,43268.42578,43273.14844,43198.48047,43210.24219,43210.24219,10878976
2022-03-01 05:30:00:00:00,43215.86328,43222.56641,43198.40625,43198.40625,43198.40625,17330176
2022-03-01 05:45:00:00:00,43194.72656,43226.01563,43188.11328,43202.83203,43202.83203,76148736
2022-03-01 06:00:00:00:00,43204.36719,43204.36719,43072.13281,43072.13281,43072.13281,0
2022-03-01 06:15:00:00:00,43105.33203,43273.69531,43105.33203,43268.74609,43268.74609,66674688
2022-03-01 06:30:00:00:00,43298.875,43335.94922,43278.59766,43301.40234,43301.40234,79380480
2022-03-01 06:45:00:00:00,43290.29297,43411.61719,43270.00781,43411.61719,43411.61719,140365824
2022-03-01 07:00:00:00:00,43411.71484,43501.65625,43411.71484,43481.22266,43481.22266,56557568
2022-03-01 07:15:00:00:00,43489.55859,43489.55859,43396.28906,43400.74609,43400.74609,127393792
2022-03-01 07:30:00:00:00,43395.84375,43419.67969,43374.21094,43403.92578,43403.92578,0
2022-03-01 07:45:00:00:00,43380.33594,43433.38281,43334.84766,43433.38281,43433.38281,59088896
2022-03-01 08:00:00:00:00,43436.17188,43472.79297,43436.17188,43440.83203,43440.83203,0
2022-03-01 08:15:00:00:00,43441.65234,43529.56641,43382.62891,43400.58594,43400.58594,169279488
2022-03-01 08:30:00:00:00,43437.37891,43520.95313,43422.0625,43520.95313,43520.95313,255770624
2022-03-01 08:45:00:00:00,43520.82813,43530.53125,43432.69141,43432.69141,43432.69141,3162112
2022-03-01 09:00:00:00:00,43469.33984,43469.33984,43374.46094,43391.47656,43391.47656,76206080
2022-03-01 09:15:00:00:00,43379.10547,43409.96094,43370.19141,43370.19141,43370.19141,135135232
2022-03-01 09:30:00:00:00,43320.8125,43320.8125,43184.56641,43184.56641,43184.56641,39112704
2022-03-01 09:45:00:00:00,43218.85547,43283.86328,43218.85547,43232.74219,43232.74219,116793344
2022-03-01 10:00:00:00:00,43227.77734,43283.53906,42983.21484,42983.21484,42983.21484,78176256
2022-03-01 10:15:00:00:00,43060.86328,43113.98828,43060.86328,43110.06641,43110.06641,249536512
2022-03-01 10:30:00:00:00,43099.23828,43229.07813,43099.23828,43229.07813,43229.07813,213258240
2022-03-01 10:45:00:00:00,43278.66797,43473.69922,43271.57813,43473.69922,43473.69922,348721152
2022-03-01 11:00:00:00:00,43484.90625,43536.36328,43480.23438,43507.99609,43507.99609,188473344
2022-03-01 11:15:00:00:00,43505.00391,43661.97266,43505.00391,43640.39063,43640.39063,349200384
2022-03-01 11:30:00:00:00,43585.74219,43600.48828,43518.58984,43518.58984,43518.58984,169607168
2022-03-01 11:45:00:00:00,43477.13672,43549.66406,43443.8125,43537.58203,43537.58203,229826560
2022-03-01 12:00:00:00:00,43542.51172,43801.30469,43542.51172,43801.30469,43801.30469,291872768
2022-03-01 12:15:00:00:00,43826.89063,44288.61719,43826.89063,44272.44531,44272.44531,1009201152
2022-03-01 12:30:00:00:00,44334.33984,44381.98828,44165.16016,44222.72266,44222.72266,402202624
2022-03-01 12:45:00:00:00,44263.47656,44543.99609,44263.47656,44543.99609,44543.99609,781258752
2022-03-01 13:00:00:00:00,44533.39063,44793.60156,44533.39063,44710.29688,44710.29688,741060608
2022-03-01 13:15:00:00:00,44689.01953,44689.01953,44519.46094,44550.01563,44550.01563,250380288
2022-03-01 13:30:00:00:00,44549.89063,44620.46094,44497.89063,44502.58203,44502.58203,281739264
2022-03-01 13:45:00:00:00,44494.41016,44625.53906,44494.41016,44582.14453,44582.14453,348688384
2022-03-01 14:00:00:00:00,44568.35547,44576.65625,44489.46484,44539.10547,44539.10547,272683008
2022-03-01 14:15:00:00:00,44534.17188,44582.31641,44515.75781,44548.45313,44548.45313,0
2022-03-01 14:30:00:00:00,44522.76953,44522.76953,44106.96875,44136.42188,44136.42188,23916544
2022-03-01 14:45:00:00:00,44166.21094,44166.21094,43929.0625,43968.82813,43968.82813,6946816
2022-03-01 15:00:00:00:00,43961.55078,43961.55078,43696.75781,43767.54297,43767.54297,71671808
2022-03-01 15:15:00:00:00,43760.23828,43985.04297,43760.23828,43901.39844,43901.39844,0
2022-03-01 15:30:00:00:00,43882.10156,43933.65625,43690.67969,43690.67969,43690.67969,0
2022-03-01 15:45:00:00:00,43590.84766,43613.50391,43478.15625,43613.50391,43613.50391,211251200
2022-03-01 16:00:00:00:00,43634.14063,43634.14063,43559.66016,43593.49219,43593.49219,0
2022-03-01 16:15:00:00:00,43645.60938,43903.88281,43645.60938,43808.71094,43808.71094,275374080
2022-03-01 16:30:00:00:00,43768.02344,43768.02344,43460.37109,43499.96094,43499.96094,0
2022-03-01 16:45:00:00:00,43517.26172,43517.26172,43307.95313,43347.03516,43347.03516,22351872
2022-03-01 17:00:00:00:00,43345.23047,43416.95703,43345.07031,43381.69922,43381.69922,98533376
2022-03-01 17:15:00:00:00,43387.57031,43533.07813,43387.57031,43481.94531,43481.94531,49254400
2022-03-01 17:30:00:00:00,43473.97266,43561.39844,43448.45313,43552.25391,43552.25391,91176960
2022-03-01 17:45:00:00:00,43549.64063,43756.98047,43549.64063,43622.92578,43622.92578,241971200
2022-03-01 18:00:00:00:00,43626.14063,43645.60938,43504.79297,43522.03906,43522.03906,0
2022-03-01 18:15:00:00:00,43523.1875,43595.24219,43513.29688,43548.71875,43548.71875,0
2022-03-01 18:30:00:00:00,43550.42578,43720.38672,43550.42578,43703.21875,43703.21875,25182208
2022-03-01 18:45:00:00:00,43707.10547,43821.23438,43707.10547,43820.83594,43820.83594,92905472
2022-03-01 19:00:00:00:00,43818.69531,43818.69531,43710.55859,43714.78125,43714.78125,0
2022-03-01 19:15:00:00:00,43716.69141,43942.46484,43716.69141,43942.46484,43942.46484,121937920
2022-03-01 19:30:00:00:00,43966.55078,43966.55078,43853.67578,43855.60547,43855.60547,98095104
2022-03-01 19:45:00:00:00,43860.04688,43860.04688,43728.25,43728.25,43728.25,40542208
2022-03-01 20:00:00:00:00,43734.51172,43892.23828,43734.51172,43790.60156,43790.60156,0
2022-03-01 20:15:00:00:00,43832.96094,43887.96484,43800.47266,43887.96484,43887.96484,75010048
2022-03-01 20:30:00:00:00,43877.67188,44003.90234,43854.10547,44000.84375,44000.84375,37392384
2022-03-01 20:45:00:00:00,43927.89063,44023.84375,43915.73438,44023.84375,44023.84375,0
2022-03-01 21:00:00:00:00,44098.73438,44149.60938,44057.90625,44059.53516,44059.53516,16097280
2022-03-01 21:15:00:00:00,44032.55859,44032.55859,43862.65234,44029.30859,44029.30859,288960512
2022-03-01 21:30:00:00:00,44022.51953,44022.51953,43856.64453,43856.64453,43856.64453,1110016
2022-03-01 21:45:00:00:00,43823.09375,43870.23438,43800.23828,43844.60938,43844.60938,42921984
2022-03-01 22:00:00:00:00,43839.12891,43860.08594,43797.95313,43817.3125,43817.3125,0
2022-03-01 22:15:00:00:00,43817.19141,43921.38281,43817.19141,43921.38281,43921.38281,280780800
2022-03-01 22:30:00:00:00,43923.10938,44068.26953,43919.01953,44063.37891,44063.37891,0
2022-03-01 22:45:00:00:00,44087.52344,44149.10156,44051.98828,44149.10156,44149.10156,0
2022-03-01 23:00:00:00:00,44141.59375,44171.125,44091.68359,44091.68359,44091.68359,0
2022-03-01 23:15:00:00:00,44095.21094,44138.14063,44093.17969,44138.14063,44138.14063,0
2022-03-01 23:30:00:00:00,44144.97266,44279.18359,44101.56641,44279.18359,44279.18359,110098432
2022-03-01 23:45:00:00:00,44314.30469,44389.98438,44312.63281,44346.98828,44346.98828,135364608
2022-03-02 00:00:00:00:00,44366.34375,44587.35156,44333.16797,44471.50391,44471.50391,190390272
2022-03-02 00:15:00:00:00,44514.72266,44514.72266,44274.48047,44274.48047,44274.48047,39690240
2022-03-02 00:30:00:00:00,44228.03125,44228.03125,44010.16406,44114.48047,44114.48047,100968448
2022-03-02 00:45:00:00:00,44147.39063,44203.42969,44138.86719,44203.42969,44203.42969,30513152
2022-03-02 01:00:00:00:00,44201.94141,44330.60547,44201.94141,44297.29297,44297.29297,36243456
2022-03-02 01:15:00:00:00,44290.94922,44290.94922,43972.12891,43972.12891,43972.12891,0
2022-03-02 01:30:00:00:00,43956.57031,44004.99609,43904.25,43913.39453,43913.39453,141471744
2022-03-02 01:45:00:00:00,43896.875,43993.69531,43896.875,43993.69531,43993.69531,92530688
2022-03-02 02:00:00:00:00,43993.05078,44061.12109,43914.12109,44054.85156,44054.85156,43825152
2022-03-02 02:15:00:00:00,44050.46875,44057.32422,43962.19141,43968.36719,43968.36719,0
2022-03-02 02:30:00:00:00,44007.72266,44085.69531,44007.72266,44082.07031,44082.07031,14731264
2022-03-02 02:45:00:00:00,44080.15625,44159.0625,44014.01953,44159.0625,44159.0625,89931776
2022-03-02 03:00:00:00:00,44153.21094,44250.99219,44153.21094,44237.26172,44237.26172,145838080
2022-03-02 03:15:00:00:00,44243.03906,44253.43359,44116.26953,44116.26953,44116.26953,13973504
2022-03-02 03:30:00:00:00,44123.60547,44409.84766,44123.60547,44409.84766,44409.84766,414238720
2022-03-02 03:45:00:00:00,44405.08984,44490.77734,44366.22266,44370.24609,44370.24609,244191232
2022-03-02 04:00:00:00:00,44363.35547,44428.35156,44289.74609,44339.16406,44339.16406,319881216
2022-03-02 04:15:00:00:00,44357,44449.75,44357,44449.75,44449.75,80173056
2022-03-02 04:30:00:00:00,44446.45313,44459.5625,44410.23047,44410.23047,44410.23047,0
2022-03-02 04:45:00:00:00,44407.25391,44407.25391,44265.16797,44273.21094,44273.21094,48445440
2022-03-02 05:00:00:00:00,44263.10547,44278.24219,44221.62891,44260.82031,44260.82031,27441152
2022-03-02 05:15:00:00:00,44256.60547,44322.41016,44250.44141,44314.46875,44314.46875,206581760
2022-03-02 05:30:00:00:00,44196.67969,44219.10547,44135.90234,44189.79688,44189.79688,64288768
2022-03-02 05:45:00:00:00,44255.38281,44287.87109,44244.05469,44279.01563,44279.01563,139343872
2022-03-02 06:00:00:00:00,44265.20313,44313.22656,44226.03516,44232.73047,44232.73047,0
2022-03-02 06:15:00:00:00,44218.45313,44218.45313,44141.74219,44150.1875,44150.1875,46360576
2022-03-02 06:30:00:00:00,44148.53516,44151.03906,44097.48047,44108.625,44108.625,28033024
2022-03-02 06:45:00:00:00,44114.97656,44114.97656,43945.46875,43952.56641,43952.56641,21745664
2022-03-02 07:00:00:00:00,43952.98438,43966.36719,43818.65625,43818.65625,43818.65625,37523456
2022-03-02 07:15:00:00:00,43829.13281,43829.13281,43743.75781,43810.09766,43810.09766,138991616
2022-03-02 07:30:00:00:00,43841.07031,43906.59766,43841.07031,43900.87891,43900.87891,185106432
2022-03-02 07:45:00:00:00,43921.53906,43946.85938,43894.28125,43913.27344,43913.27344,91064320
2022-03-02 08:00:00:00:00,43929.5,43988.69141,43863.64063,43936.12891,43936.12891,114546688
2022-03-02 08:15:00:00:00,43940.51953,44204.37891,43940.51953,44140.30469,44140.30469,318961664
2022-03-02 08:30:00:00:00,44149.14453,44201.07031,44149.14453,44151.52344,44151.52344,0
2022-03-02 08:45:00:00:00,44143.89844,44143.89844,43905.76172,43905.76172,43905.76172,130340864
2022-03-02 09:00:00:00:00,43904.83594,43955.20703,43875.13281,43948,43948,28911616
2022-03-02 09:15:00:00:00,43952.08984,43975,43913.67188,43918.36719,43918.36719,73121792
2022-03-02 09:30:00:00:00,43893.58984,44021.83594,43853.50391,43979.29688,43979.29688,241565696
2022-03-02 09:45:00:00:00,43983.00391,44040.10156,43941.72656,43944.19141,43944.19141,19408896
2022-03-02 10:00:00:00:00,43935.92188,44072.24219,43935.92188,44072.24219,44072.24219,33499136
2022-03-02 10:15:00:00:00,44082.28125,44133.02734,44072.96875,44133.02734,44133.02734,46843904
2022-03-02 10:30:00:00:00,44137.21875,44267.12891,44125.00391,44192.69922,44192.69922,456169472
2022-03-02 10:45:00:00:00,44192.20313,44214.00781,44143.08594,44146.3125,44146.3125,0
2022-03-02 11:00:00:00:00,44148.94141,44148.94141,44092.24609,44128.65625,44128.65625,0
2022-03-02 11:15:00:00:00,44200.74219,44204.00391,44064.41016,44163.14453,44163.14453,69562368
2022-03-02 11:30:00:00:00,44159.80078,44163.70703,44087.66797,44092.46094,44092.46094,0
2022-03-02 11:45:00:00:00,44104.86328,44175.06641,44104.86328,44114.42188,44114.42188,58974208
2022-03-02 12:00:00:00:00,44109.86328,44179.07422,44109.86328,44174.07813,44174.07813,0
2022-03-02 12:15:00:00:00,44177.10938,44236.32031,43985.89453,43985.89453,43985.89453,71079936
2022-03-02 12:30:00:00:00,43988.52734,43988.52734,43888.58203,43964.98828,43964.98828,12312576
2022-03-02 12:45:00:00:00,43959.22656,44049.19141,43914.47266,44005.86719,44005.86719,0
2022-03-02 13:00:00:00:00,44006.17188,44006.17188,43901.26563,43901.26563,43901.26563,0
2022-03-02 13:15:00:00:00,43863.40234,43863.40234,43613.44922,43700.25,43700.25,0
2022-03-02 13:30:00:00:00,43688.54688,43734.83594,43519.49219,43522.57422,43522.57422,25575424
2022-03-02 13:45:00:00:00,43439.33203,43528.58594,43432.85156,43479.70703,43479.70703,164628480
2022-03-02 14:00:00:00:00,43467.84766,43637.72266,43467.84766,43629.69531,43629.69531,0
2022-03-02 14:15:00:00:00,43657.05469,43699.82422,43644.42578,43692.63672,43692.63672,16556032
2022-03-02 14:30:00:00:00,43721.73438,44309.63672,43721.73438,44309.63672,44309.63672,366628864
2022-03-02 14:45:00:00:00,44392.98438,44703.55469,44392.98438,44644.75781,44644.75781,961298432
2022-03-02 15:00:00:00:00,44657.96094,45077.57813,44270.76563,44270.76563,44270.76563,1148528640
2022-03-02 15:15:00:00:00,44245.18359,44245.18359,44082.36719,44082.36719,44082.36719,358770688
2022-03-02 15:30:00:00:00,44150.4375,44371.375,44150.4375,44259.88672,44259.88672,831834112
2022-03-02 15:45:00:00:00,44267.66016,44267.66016,44151.81641,44160.31641,44160.31641,0
2022-03-02 16:00:00:00:00,44120.26953,44320.58203,44120.26953,44305.61328,44305.61328,215576576
2022-03-02 16:15:00:00:00,44351.375,44387.60156,44320.14453,44334.72266,44334.72266,0
2022-03-02 16:30:00:00:00,44340.82813,44412.47266,44324.41016,44324.41016,44324.41016,114688
2022-03-02 16:45:00:00:00,44319.21875,44350.48438,44271.375,44282.96875,44282.96875,0
2022-03-02 17:00:00:00:00,44270.88672,44362.55078,44244.40234,44338.04688,44338.04688,0
2022-03-02 17:15:00:00:00,44336.70313,44336.70313,44187.30469,44187.30469,44187.30469,174127104
2022-03-02 17:30:00:00:00,44181.75391,44181.75391,44144.45703,44144.45703,44144.45703,20905984
2022-03-02 17:45:00:00:00,44148.34766,44148.34766,43839.59375,43840.15234,43840.15234,0
2022-03-02 18:00:00:00:00,43838.92969,43937.24609,43820.15234,43921.98047,43921.98047,64606208
2022-03-02 18:15:00:00:00,43920.96875,43920.96875,43832.69922,43849.72266,43849.72266,35555328
2022-03-02 18:30:00:00:00,43850.24609,43886.20313,43699.73047,43699.73047,43699.73047,5830656
2022-03-02 18:45:00:00:00,43697.16797,43697.16797,43622.32031,43630.8125,43630.8125,73342976
2022-03-02 19:00:00:00:00,43624.24219,43736.10938,43624.24219,43695.42969,43695.42969,73373696
2022-03-02 19:15:00:00:00,43685.74219,43685.74219,43516.24609,43516.24609,43516.24609,2344960
2022-03-02 19:30:00:00:00,43525.16797,43712.56641,43489.71484,43712.56641,43712.56641,152776704
2022-03-02 19:45:00:00:00,43707.76563,43762.66016,43707.76563,43737.32422,43737.32422,79351808
2022-03-02 20:00:00:00:00,43712.84766,43765.71094,43702.57813,43726.55859,43726.55859,0
2022-03-02 20:15:00:00:00,43721.19922,43736.55859,43706.37109,43735.99609,43735.99609,47316992
2022-03-02 20:30:00:00:00,43739.82813,43801.46094,43739.82813,43774.18359,43774.18359,54900736
2022-03-02 20:45:00:00:00,43789.49219,43821.45703,43768.4375,43810.22656,43810.22656,44689408
2022-03-02 21:00:00:00:00,43808.58594,43813.37891,43783.13672,43793.01172,43793.01172,21739520
2022-03-02 21:15:00:00:00,43780.00391,43840.36328,43780.00391,43830.21484,43830.21484,0
2022-03-02 21:30:00:00:00,43830.4375,43830.4375,43796.63281,43820.96094,43820.96094,5777408
2022-03-02 21:45:00:00:00,43822.28516,43900.68359,43822.28516,43900.68359,43900.68359,45176832
2022-03-02 22:00:00:00:00,43923.39844,44192.71484,43923.39844,44053.03516,44053.03516,332048384
2022-03-02 22:15:00:00:00,44037.02734,44071.51563,43980.71875,44062.64453,44062.64453,8833024
2022-03-02 22:30:00:00:00,44057.07813,44130.44531,44024.71484,44113.51953,44113.51953,43184128
2022-03-02 22:45:00:00:00,44117.73047,44144.30078,44109.32422,44115.625,44115.625,20285440
2022-03-02 23:00:00:00:00,44082.0625,44127.19141,44080.8125,44080.8125,44080.8125,13950976
2022-03-02 23:15:00:00:00,44081.4375,44147.57422,44081.4375,44125.21094,44125.21094,40073216
2022-03-02 23:30:00:00:00,44111.92969,44111.92969,43970.55469,43970.55469,43970.55469,0
2022-03-02 23:45:00:00:00,43955.50781,43964.3125,43903.99219,43918.08984,43918.08984,0
2022-03-03 00:00:00:00:00,43925.19531,43941.84766,43761.05469,43770.9375,43770.9375,0
2022-03-03 00:15:00:00:00,43747.33984,43858.87109,43747.33984,43858.87109,43858.87109,30263296
2022-03-03 00:30:00:00:00,43865.28906,43949.12891,43865.28906,43936.38281,43936.38281,0
2022-03-03 00:45:00:00:00,43940.42188,44017.53125,43940.42188,44017.53125,44017.53125,13498368
